Sample.ID,Lat,Long,Cropping.Season,Region,CO2,Humidity,PEV,Rainfall,Temp,Grain.As,Grain.Se,Grain.P,Grain.S,Grain.Mn,Grain.Fe,Grain.Cu,Straw.As,Straw.Se,Straw.Al,Straw.P,Straw.S,Straw.Mn,Straw.Fe,Straw.Cu,Soil.As,Soil.Se,Soil.Al,Soil.P,Soil.S,Soil.Mn,Soil.Fe,Soil.Cu,Soil.pH,Soil.Clay,SOM
23VINIF_117_#3,20.358611,106.544722,Summer season,North,415.205,83.55134015,5.269673472,4.23500707,24.1490549,0.24770384,,3536.416285,1354.257264,30.17812751,14.04829643,1.227536621,3.484423279,,733.2948593,1513.756223,1513.756223,641.7992024,677.080699,1.495882306,16.55,0.28,70770.65,475.3,1054.76,455.32,44867.6,33.87,5.39,43.86683995,7.215
23VINIF_118_#3,20.298611,106.479444,Summer season,North,415.205,84.29044622,4.763702613,4.236607611,24.00844102,0.260839267,,3431.815432,1617.322498,22.10471544,18.46417836,1.094549005,4.778930734,,631.9913087,1206.046539,1206.046539,560.0060962,571.7635263,1.330602623,29.37,1.15,66685.81,725.91,957.35,502.58,48046.47,46.33,4.92,20.20989505,7.41
23VINIF_119_#3,20.370833,106.448611,Summer season,North,415.205,83.55134015,5.269673472,4.23500707,24.1490549,0.240906496,,3804.040614,1462.820164,21.22439329,20.765341,0.772496007,2.611876972,,646.4145415,1242.887254,1242.887254,538.2777662,1018.253817,1.30465401,12.14,,56750.88,412.49,1130.33,256.34,35451.73,25.60,4.26,19.21423573,7.605
23VINIF_120_#3,20.352778,106.329722,Summer season,North,415.205,83.55134015,5.269673472,4.23500707,24.1490549,0.114909178,,3361.828589,1649.075191,25.247754,19.89633881,1.769329448,1.583161305,,382.4342193,1034.6327,1034.6327,859.4611971,881.1888644,1.727629248,16.85,0.59,70139.2,310.31,771.86,395.1,45099.53,34.83,4.71,25.26989204,7.02
23VINIF_121_#3,20.2375,106.334167,Summer season,North,415.205,84.29044622,4.763702613,4.236607611,24.00844102,0.266680118,,3369.850884,1405.781829,18.29096739,19.98615694,0.576314435,5.179114694,,326.3217073,1805.533098,1805.533098,278.1751492,439.9742083,5.998979393,21.22,0.87,74461.27,801.65,1111.6,407.66,50242.67,35.33,4.15,23.54822589,7.41
23VINIF_122_#3,20.183889,106.174444,Summer season,North,415.205,84.24794621,4.826643191,4.243236034,24.08155451,0.395516745,,3372.250943,1534.905602,26.67850614,24.77466869,1.283746863,4.714454945,,1005.137981,1567.428576,1567.428576,745.0470285,876.0816923,2.239934721,20.03,,88833.44,482.21,1048.05,409.94,51308.03,33.48,4.29,33.77635655,7.02
23VINIF_141_#3,21.248247,105.802771,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.148402293,,1765.2826,1336.782049,24.17145706,19.59632766,5.178508741,0.340681407,,112.3850127,505.3126826,505.3126826,1761.541362,217.2978203,5.172500765,2.37,,17667.46,284.68,679.16,95.28,8152.96,6.74,4.23,8.259174083,2.73
23VINIF_142_#3,21.265962,106.087642,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.177975944,,3062.366172,1149.13436,15.58647363,20.99580316,1.150135966,1.847772199,,123.6492951,1282.571638,1282.571638,638.3802387,207.4758952,2.324964874,3.39,,15216.15,449.08,694.55,108.15,8787.56,8.72,4.63,7.797660702,4.875
23VINIF_143_#3,21.390602,106.112963,Winter season,North,420.16,78.08386244,5.037460621,4.984832509,23.53286085,0.205020451,,3070.979708,1170.201707,15.87710427,26.08050631,1.150491739,2.451144775,,119.5688449,1734.146823,1734.146823,350.339312,312.0952437,1.05866278,1.79,,18428.08,383.12,730.82,54.71,8246.06,10.13,4.67,7.097161136,6.825
23VINIF_144_#3,21.36761,106.032811,Winter season,North,420.16,78.08386244,5.037460621,4.984832509,23.53286085,0.150179389,0.101497814,2940.717826,1174.319758,21.44525109,25.4835204,2.355383482,3.165013811,,164.3114259,1752.66271,1752.66271,410.021138,251.4943726,1.690430677,1.21,,10308.93,490.15,568.54,42.54,5418.04,8.85,4.55,7.996001999,2.73
23VINIF_145_#3,21.407225,105.980816,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.182008686,,3088.28459,1083.213578,11.96333176,14.4783806,1.15788791,2.280298324,,322.2815742,2335.447503,2335.447503,177.2371528,401.5883885,1.15337728,2.71,0.75,24246.68,286.36,618.71,82.53,9537.77,6.75,4.41,14.51854815,3.705
23VINIF_146_#3,21.463449,105.944908,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.234364368,,2927.728449,940.152954,20.33577214,15.5970404,2.159148194,6.026448046,,368.468704,2406.088267,2406.088267,907.1468372,902.7112574,2.565129885,11.73,6.79,57831.73,477.59,1003.31,217.28,29580.06,26.48,3.89,17.82,7.995
23VINIF_147_#3,21.441983,106.018409,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.110899223,,2869.222598,967.2241977,22.50878689,18.62996302,1.2800694,1.246335773,,172.1523569,1450.345108,1450.345108,609.2344458,255.2594008,1.161695626,1.03,,16182.68,302.93,763.14,38.24,5414.31,7.19,4.96,10.1989801,5.46
23VINIF_148_#3,21.444135,106.111666,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.139750934,,3142.070222,1179.023453,23.09276171,27.64553061,6.264845289,1.650513518,,298.9920454,1958.330712,1958.330712,891.8035539,843.6128247,1.711971931,1.59,,18988.14,264.13,597.26,86.35,11680.49,8.29,4.13,10.67893211,5.655
23VINIF_149_#3,21.426172,106.21828,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.182010158,,2863.217497,1074.584802,11.92800332,17.7748835,0.777186657,2.604904335,,190.5149916,2289.044592,2289.044592,160.1064742,299.766342,0.604707173,3.9,0.79,26317.85,433.5,722.28,103.31,18818.58,10.86,5.3,13.29335332,5.655
23VINIF_150_#3,21.34162,106.334781,Winter season,North,420.16,78.08386244,5.037460621,4.984832509,23.53286085,0.258813388,,3315.325946,1360.929498,18.14059104,18.67974463,3.180063631,3.914569105,,246.4588082,2310.51829,2310.51829,669.8831056,497.0104371,2.100833096,1.89,,13383.1,254.02,478.89,36.82,10956.21,4.50,4.76,8.696521391,2.925
23VINIF_151_#3,21.03866,107.020725,Winter season,North,420.16,77.15813231,4.174980613,4.718959985,24.23437204,0.23458892,,3553.648963,1262.906599,17.12945171,15.66386115,2.319944358,1.662820152,,129.875258,2091.787296,2091.787296,510.6148322,203.5892088,0.993673845,1.76,0.99,20479.57,224.56,617.49,16.88,4006.95,8.51,4.26,10.19796041,4.875
23VINIF_152_#3,21.003325,106.87158,Winter season,North,420.16,77.15813231,4.174980613,4.718959985,24.23437204,0.176166058,,2503.115001,1186.414953,22.21802859,13.3055207,0.592576094,2.522012974,,86.03267565,771.1787167,771.1787167,646.620881,219.2772113,0.363713193,4.89,0.67,27447.26,168.95,658.48,38.15,6606.2,3.64,4.02,12.65367316,6.24
23VINIF_153_#3,20.972295,106.823778,Winter season,North,420.16,77.48747625,4.184433659,4.67443571,24.24533525,0.305329893,,3062.258972,1242.417444,11.04323791,26.24758246,1.019500009,1.236046428,,188.7385602,2011.503344,2011.503344,570.1425505,419.0460909,0.652693532,16.28,1.02,45384.41,292.74,3788.79,74.6,26333.74,14.68,2.88,15.39230385,9.75
23VINIF_154_#3,20.910663,106.800111,Winter season,North,420.16,77.48747625,4.184433659,4.67443571,24.24533525,0.191329461,,2981.491117,1151.182528,19.8315594,31.76319625,2.08154097,2.101613344,0.017901886,153.6857797,1211.59093,1211.59093,874.3382759,348.1015086,1.443686912,10.68,2.16,49054.63,365.63,777.31,120.87,32822.86,20.44,4.24,21.55568886,7.215
23VINIF_155_#3,21.146497,107.359896,Winter season,North,420.16,77.91533704,5.346017102,4.921052333,23.80883648,0.155429354,,3065.786733,981.0084904,26.22422332,16.47935623,5.984596264,0.744456545,,174.207801,1567.974398,1567.974398,533.870213,319.7087098,1.007202149,2.88,,57210,449.33,943.05,51.07,19935.49,8.38,3.78,22.08674795,9.165
23VINIF_156_#3,21.3145,107.366505,Winter season,North,420.16,78.08386244,5.037460621,4.984832509,23.53286085,0.200405929,,3067.690807,1194.864499,18.98744691,18.5621396,0.714350759,1.574970933,,262.9563799,1387.527283,1387.527283,282.3081757,558.7883654,0.40672127,3.81,3.23,62145.05,242.53,951.98,169.6,31609.78,8.35,3.76,18.45815418,6.24
23VINIF_157_#3,21.326402,107.489271,Winter season,North,420.16,78.08386244,5.037460621,4.984832509,23.53286085,0.130169549,,2783.541873,1189.306134,21.08359803,21.06062887,0.639649517,1.150930862,,112.3387772,1412.736445,1412.736445,405.8904003,725.0068983,0.556383028,2.47,,25677.69,173.95,731.44,112.53,11758.61,3.07,3.93,13.59592122,6.825
23VINIF_158_#3,21.32918,107.60805,Winter season,North,420.16,78.08386244,5.037460621,4.984832509,23.53286085,0.181090032,,2964.439818,1070.931988,16.25473545,17.42091257,2.082594584,1.241209628,,267.719253,1640.667906,1640.667906,373.0664285,263.8682682,1.29260385,1.85,,21537.04,403.78,1012.15,99.16,6207.38,6.64,4.57,9.096361455,12.09
23VINIF_159_#3,21.470816,108.001057,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.253495334,,2968.4823,1295.615396,13.33634617,19.71110374,2.485077528,3.324017641,,151.164419,2097.917893,2097.917893,197.299117,368.6298627,1.36206759,4.55,1.02,20360.04,187.98,1065.34,140.18,11362.32,4.22,3.59,9.798040392,11.388
23VINIF_160_#3,21.536066,107.85411,Winter season,North,420.16,78.86708697,4.598074168,4.874734474,23.06511719,,,2513.112145,1240.857914,13.30336088,22.4819387,0.898676683,0.242085084,,75.71524441,1968.254402,1968.254402,160.0549697,296.9178396,0.492282777,0.33,,9314.39,151.21,719.56,37.39,2051.7,2.70,3.86,3.378986304,5.382
23VINIF_161_#3,21.470569,107.763973,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.258808944,,3270.510759,1343.569257,10.60163143,29.4334547,0.332623161,2.899124924,0.023797457,478.3004646,2323.649065,2323.649065,71.61840151,483.4892593,0.534990446,3.12,1.14,27068.78,500.73,656.13,136.69,10420.79,2.82,4.13,9.73805239,8.502
23VINIF_162_#3,21.458691,107.697383,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.110239271,,3200.125257,1342.545787,16.78422926,17.78384165,1.444661609,0.316708364,,144.4362777,1479.978458,1479.978458,152.5009881,387.4705662,1.214374832,2.85,0.05,26477.98,392.81,831.06,171.46,7438.68,4.42,4.08,6.618676265,8.424
23VINIF_163_#3,14.483364,109.033504,Summer season,South Central,418.705,77.68651511,5.683229537,4.461515449,25.55313558,0.07619063,,3092.274006,1195.046837,36.22631365,21.13577021,2.175445867,0.781419427,,238.2095681,1953.661105,1953.661105,805.2275871,824.0761868,1.6517003,4.36,7.74,93625.47,437.37,795.12,442.91,56085.24,33.10,4.11,24.33756624,8.502
23VINIF_164_#3,14.19711,109.048032,Summer season,South Central,418.705,73.74618504,5.583624983,3.024426976,25.63677753,0.159990531,,3412.164318,1408.839794,24.03291771,26.17883985,1.937852489,0.316294724,,101.0745713,1914.389855,1914.389855,432.2111966,395.9005301,2.312791491,2.02,,53569.92,613.32,623.81,835.62,92186.43,32.66,4.11,18.33633273,4.914
23VINIF_165_#3,10.516753,107.392505,Summer season,South Central,418.705,80.8536018,6.182160698,4.54217905,27.40459787,0.090819081,,3124.577015,1248.032001,20.09960948,24.58622925,2.981707142,0.205292532,,116.2299121,1384.246504,1384.246504,502.7409597,271.2505144,2.167920187,29.03,,39685.09,208.07,568.91,309.96,32633.8,13.23,4.29,31.87362527,10.53
23VINIF_166_#3,10.487592,107.239023,Summer season,South Central,418.705,81.23777937,6.882568956,4.594759668,27.36671961,,,2743.935518,1043.414324,18.62089216,22.233559,2.859627346,0.032427748,,138.6482952,994.2724793,994.2724793,598.1575159,331.3149074,1.836395565,11.03,2.23,37317.75,150.38,583.62,458.13,23165.21,10.80,4.28,55.20343897,7.67
23VINIF_167_#3,11.0902,108.13137,Summer season,South Central,418.705,82.32419868,7.762435143,4.574222478,26.75781977,0.428517063,,3269.807497,1219.668741,27.30949052,24.15280101,2.259833492,8.890102947,,366.5743378,1831.46012,1831.46012,515.0711447,684.3674117,1.709508047,5.58,,37871.46,419.7,522.98,420.3,21646.38,23.35,4.36,16.91661668,5.59
23VINIF_168_#3,11.257014,108.534125,Summer season,South Central,418.705,80.98043941,7.612996885,4.350432895,26.79661983,0.356565845,,3055.342602,1223.535777,22.28602225,26.85959633,0.84176322,3.95749708,,310.028016,796.2489275,796.2489275,865.76545,420.5422993,1.334148248,5.93,,34540.11,155.77,598.71,135.68,13202.67,9.53,5.72,13.85168899,4.16
23VINIF_169_#3,11.504288,108.915787,Summer season,South Central,418.705,80.73758363,8.520123105,4.753299947,26.76616356,0.215717806,,3241.677772,1101.910565,23.56603566,22.65000499,2.799012547,1.324570549,,132.2144688,1417.110654,1417.110654,668.7984278,307.8688067,2.237610683,4.28,,26347.15,120.92,648.67,159.13,11210.86,6.17,5.73,16.07678464,4.55
23VINIF_170_#3,11.625517,108.991638,Summer season,South Central,418.705,80.24291442,8.576085041,4.700033651,26.82012533,0.468600227,,3160.872751,1163.880029,20.82939967,23.01493437,0.913882397,5.857006554,,315.3209649,1554.248218,1554.248218,341.2350697,1351.335444,1.352743203,1.11,1.39,22521.76,74.06,494.61,337.71,8741.09,2.39,4.02,14.73557933,9.36
23VINIF_171_#3,11.666752,109.024856,Summer season,South Central,418.705,80.24291442,8.576085041,4.700033651,26.82012533,0.444723481,,3345.659519,1325.213922,15.03390186,25.32426351,0.339422827,2.906160659,,65.86742044,1416.160062,1416.160062,163.5138589,189.9225856,0.404306306,3.82,,38597.93,141.34,504.78,117.51,10235.96,9.48,4.36,15.38768985,11.7
23VINIF_172_#3,11.757123,109.0706,Summer season,South Central,418.705,80.21778249,9.283231047,4.701276915,26.42405696,0.201524786,,2488.900436,1315.293496,22.4034616,23.1045782,0.666321927,1.437805803,,111.9148819,799.5176205,799.5176205,806.2158549,377.3015329,0.554833517,11.67,3.1,35360.31,158.34,572.71,637.7,22004.93,10.18,3.97,10.21183054,4.29
23VINIF_173_#3,12.105522,109.118377,Summer season,South Central,418.705,78.28134588,9.342420977,4.408130157,24.50970297,0.198150601,,3154.744949,1113.455629,22.39888406,20.87805864,2.746022377,1.664875351,,157.9743134,2088.762135,2088.762135,562.2591591,292.2407344,1.97434625,4.38,,35843.38,370.79,486.08,385.58,19690.86,21.97,3.9,15.13697261,4.81
23VINIF_174_#3,12.289722,109.156743,Summer season,South Central,418.705,78.96927865,9.322036542,5.193121709,24.86207551,0.146979186,,2933.318576,1195.292694,23.26499693,27.81459883,2.484641078,2.125714356,,66.20007135,1279.83587,1279.83587,753.0827059,161.4280041,1.525275912,19.64,2.8,88399.75,364.83,1091.74,464.08,40910.47,17.54,4.35,28.34866054,7.15
23VINIF_175_#3,12.440487,109.112694,Summer season,South Central,418.705,77.24861754,6.498505997,4.30912655,25.34056426,0.286506895,0.005970137,3083.456593,1150.02764,20.56317735,20.98639638,1.390761917,4.841166314,,360.6920559,1602.092847,1602.092847,833.2489846,512.7359797,0.992338952,10.16,,39665.19,100.23,717.24,446.42,18755.94,7.75,4.1,21.01898102,9.23
23VINIF_176_#3,12.572129,109.172803,Summer season,South Central,418.705,75.20065696,4.665747701,3.476761656,26.22585163,0.161477333,,2753.987133,1155.352408,25.11095966,21.15018831,2.112251633,1.965389366,,134.3037215,1895.019236,1895.019236,925.2062615,607.9665141,1.039854574,3.48,,21812.36,82.26,491.6,87.34,15038.79,4.72,3.54,15.93203398,5.07
23VINIF_177_#3,12.768536,109.290349,Summer season,South Central,418.705,77.35662217,4.96296767,4.580331867,23.71392501,0.010278645,,3445.50485,1020.787056,16.79511023,19.50601864,0.79576212,0.105960597,,108.1203371,1136.203626,1136.203626,545.974421,428.4517053,0.920737493,0.62,,16692.27,103.08,400.44,217.14,9851.97,3.33,3.87,10.65254322,6.37
23VINIF_178_#3,12.904307,109.370558,Summer season,South Central,418.705,78.96658691,6.089991972,4.391979949,25.35833064,,,2657.278143,1044.947866,26.35987151,22.30274354,1.689209596,0.093989461,,185.8227557,660.5498989,660.5498989,513.7450063,221.9953665,1.044360715,2.38,3.14,32131.69,100.13,495.62,130.68,8345.71,4.53,5.96,11.26985713,7.28
23VINIF_179_#3,13.332731,109.252714,Summer season,South Central,418.705,76.49892258,7.862001047,3.039211303,25.66341645,0.110856364,,2884.763422,1166.061593,18.95331813,34.8441764,1.002096217,0.229576782,,53.88392292,1293.567548,1293.567548,280.4435444,519.2502865,0.735001261,0.8,,24286,120.59,577.9,134.83,8085.91,5.63,3.99,14.97101739,7.28
23VINIF_180_#3,13.577752,109.247202,Summer season,South Central,418.705,77.34984533,5.979513259,3.746591883,25.88621825,0.644746484,,2732.394646,1057.693604,14.35497851,36.1927091,2.897733365,6.678692977,,34.12511302,2325.814469,2325.814469,190.2915281,267.9024101,1.759534044,2.02,,15018.08,77.2,505.6,73.36,4320.41,3.23,4.09,12.25264841,3.77
23VINIF_181_#3,14.126493,109.151986,Summer season,South Central,418.705,73.74618504,5.583624983,3.024426976,25.63677753,0.119051347,,3295.630961,1495.098947,17.14570737,21.32706274,2.945437786,1.229937733,0.305437337,574.1047196,2466.009439,2466.009439,357.6809911,635.0354579,3.476968937,1.51,5.32,40139.64,282.46,890.4,145.47,13368.44,9.39,4.21,18.8886668,10.66
23VINIF_182_#3,14.079597,109.063139,Summer season,South Central,418.705,73.84236091,5.383891719,2.98244747,26.10847448,0.034981446,,2994.567097,1086.520408,29.66782986,14.86141349,0.693884034,0.337859216,,143.355513,1796.482788,1796.482788,1147.693903,443.1342641,0.510557427,0.79,,31745.69,116.7,600.33,183.02,10883.69,3.17,4.33,16.69332267,7.28
23VINIF_183_#3,14.381312,109.023012,Summer season,South Central,418.705,76.03564687,5.682993362,3.970008835,25.40691242,0.087706696,,2853.482345,1001.544309,21.8847242,16.97634135,1.710989013,0.327320233,,149.0498805,1765.128636,1765.128636,1200.562293,453.047487,0.547277341,1.44,,21210.48,154.75,514.78,133.33,30829.1,13.49,4.06,15.80261712,7.15
23VINIF_184_#3,14.550829,109.049104,Summer season,South Central,418.705,78.97973898,5.510674857,5.113370075,24.69197477,0.049799136,,2707.377293,1180.585603,21.70428131,21.71830855,3.310631523,0.248035353,,122.0707361,1736.992025,1736.992025,491.8742797,428.1369885,3.034077948,4,4.42,87302.04,389.79,998.29,228.74,52437.89,32.13,3.96,34.45655434,10.27
23VINIF_185_#3,14.72036,109.034369,Summer season,South Central,418.705,78.44642813,5.513343399,4.973440896,25.29884022,0.063074301,,3159.63906,1329.59478,22.61005203,25.46251503,0.501384036,0.190205697,,198.3179053,1312.430839,1312.430839,598.4287502,578.1393964,0.619223573,0.93,,34092.92,156.94,508.12,237.53,17741.99,5.79,4.66,16.03038177,5.98
23VINIF_186_#3,14.835011,108.956295,Summer season,South Central,418.705,76.61127663,5.275585343,4.9887999,25.65043443,0.12210246,,2619.210055,1197.973393,17.20135192,22.94304005,2.16644052,0.371958,,138.7499747,1124.855363,1124.855363,330.7291498,373.6483894,1.486624458,1.97,3.7,45007.15,193.03,638.73,207.25,16148.5,11.63,3.8,14.66679988,8.06
23VINIF_187_#3,14.979058,108.885899,Summer season,South Central,418.705,76.32006697,5.196718927,4.82838083,25.13401771,0.168119,,3169.633742,1319.834999,21.81416484,25.43016174,2.420835727,0.373666797,,156.8807055,1579.507578,1579.507578,652.0086494,480.580257,1.685507442,2.22,,54266.13,209.42,643.8,316.19,30831.16,15.72,4.27,20.12,5.46
23VINIF_188_#3,15.282303,108.773723,Summer season,South Central,418.705,76.67276484,5.520448268,5.557480065,25.46356598,0.140388444,,3098.81592,1327.001676,16.38675352,20.29876729,0.578138967,0.590410865,,191.991204,2446.991789,2446.991789,293.0407411,762.3986581,0.559419782,0.11,,11496.84,45.76,254.77,25.03,3052.77,2.31,3.79,7.654641751,5.98
23VINIF_189_#3,15.971738,108.167541,Summer season,South Central,418.705,76.84617508,4.657555389,5.186097279,26.10148712,0.255213604,,2910.001259,1466.957736,21.2366687,20.14055751,0.459242003,3.835420622,,77.29106495,2427.082905,2427.082905,406.8118762,551.2410377,0.632994396,9.92,4.64,63659.05,232.29,541.17,284.64,31421.84,21.43,3.69,26.43884892,7.15
24VINIF_1_#3,15.14583,108.7814,Winter season,South Central,423.08,85.006942,5.928832082,5.226668718,25.83401356,0.076196851,0.005060171,1314.939573,365.1220684,3.444342577,4.950871458,0.078888272,1.034638619,0.04612839,21.07921676,320.7383838,63.29890212,77.34965447,145.0026403,0.044348706,3.123935738,10.11278641,37526.90233,105.2371094,39.18234895,124.3822086,41284.95152,18.12,3.97,53.17124736,4.116666667
